Simulation Time,used STY,used MDO
224985,0.0876877,0.0114193
224998,0.0876896,0.0114201
225011,0.0876914,0.0114208
225025,0.0876933,0.0114216
225037,0.0876952,0.0114224
225051,0.087697,0.0114232
225064,0.0876989,0.0114239
225077,0.0877008,0.0114247
225090,0.0877026,0.0114255
225104,0.0877045,0.0114263
225117,0.0877063,0.011427
225130,0.0877082,0.0114278
225143,0.0877101,0.0114286
225156,0.0877119,0.0114294
225169,0.0877138,0.0114301
225182,0.0877156,0.0114309
225195,0.0877175,0.0114317
225208,0.0877193,0.0114325
225221,0.0877212,0.0114333
225235,0.0877231,0.0114341
225248,0.0877249,0.0114348
225261,0.0877268,0.0114356
225274,0.0877286,0.0114364
225287,0.0877305,0.0114372
225300,0.0877323,0.0114379
225313,0.0877342,0.0114387
225326,0.0877361,0.0114395
225339,0.0877379,0.0114403
225352,0.0877398,0.0114411
225365,0.0877416,0.0114418
225378,0.0877435,0.0114426
225391,0.0877453,0.0114434
225404,0.0877472,0.0114442
225418,0.0877491,0.0114449
225431,0.0877509,0.0114457
225444,0.0877528,0.0114465
225457,0.0877546,0.0114473
225470,0.0877565,0.0114481
225483,0.0877583,0.0114488
225497,0.0877602,0.0114496
225510,0.0877621,0.0114504
225523,0.0877639,0.0114512
225536,0.0877658,0.0114519
225549,0.0877676,0.0114527
225562,0.0877695,0.0114535
225575,0.0877713,0.0114543
225589,0.0877732,0.0114551
225602,0.0877751,0.0114558
225615,0.0877769,0.0114566
225628,0.0877788,0.0114574
225642,0.0877806,0.0114582
225655,0.0877825,0.011459
225668,0.0877843,0.0114597
225681,0.0877862,0.0114605
225694,0.087788,0.0114613
225707,0.0877899,0.0114621
225721,0.0877918,0.0114629
225734,0.0877936,0.0114636
225747,0.0877955,0.0114644
225760,0.0877973,0.0114652
225773,0.0877992,0.011466
225786,0.087801,0.0114668
225800,0.0878029,0.0114675
225813,0.0878048,0.0114683
225826,0.0878066,0.0114691
225839,0.0878085,0.0114699
225852,0.0878103,0.0114707
225865,0.0878122,0.0114714
225878,0.0878141,0.0114722
225891,0.0878159,0.011473
225905,0.0878178,0.0114738
225918,0.0878196,0.0114745
225931,0.0878215,0.0114753
225944,0.0878233,0.0114761
225957,0.0878252,0.0114769
225970,0.0878271,0.0114777
225983,0.0878289,0.0114784
225997,0.0878308,0.0114792
226010,0.0878326,0.01148
226023,0.0878345,0.0114808
226036,0.0878363,0.0114816
226049,0.0878382,0.0114823
226062,0.08784,0.0114831
226076,0.0878419,0.0114839
226089,0.0878437,0.0114847
226102,0.0878456,0.0114855
226115,0.0878474,0.0114863
226128,0.0878493,0.011487
226142,0.0878512,0.0114878
226155,0.087853,0.0114886
226168,0.0878548,0.0114894
226181,0.0878567,0.0114902
226194,0.0878585,0.011491
226207,0.0878604,0.0114918
226221,0.0878622,0.0114925
226234,0.0878641,0.0114933
226247,0.087866,0.0114941
226260,0.0878678,0.0114949
226274,0.0878697,0.0114957
226287,0.0878715,0.0114964
226300,0.0878734,0.0114972
226313,0.0878752,0.011498
226326,0.0878771,0.0114988
226339,0.0878789,0.0114996
226352,0.0878808,0.0115004
226366,0.0878826,0.0115011
226379,0.0878845,0.0115019
226392,0.0878863,0.0115027
226405,0.0878882,0.0115035
226418,0.08789,0.0115043
226432,0.0878919,0.0115051
226445,0.0878937,0.0115058
226458,0.0878956,0.0115066
226471,0.0878974,0.0115074
226485,0.0878993,0.0115082
226498,0.0879011,0.011509
226511,0.087903,0.0115098
226524,0.0879048,0.0115106
226537,0.0879066,0.0115113
226551,0.0879085,0.0115121
226564,0.0879104,0.0115129
226577,0.0879122,0.0115137
226590,0.0879141,0.0115145
226603,0.0879159,0.0115153
226617,0.0879178,0.011516
226630,0.0879196,0.0115168
226643,0.0879215,0.0115176
226656,0.0879233,0.0115184
226669,0.0879252,0.0115192
226682,0.087927,0.01152
226696,0.0879289,0.0115207
226709,0.0879307,0.0115215
226722,0.0879326,0.0115223
226736,0.0879344,0.0115231
226749,0.0879363,0.0115239
226762,0.0879381,0.0115247
226775,0.08794,0.0115254
226788,0.0879418,0.0115262
226801,0.0879437,0.011527
226815,0.0879455,0.0115278
226828,0.0879473,0.0115286
226841,0.0879492,0.0115294
226855,0.087951,0.0115302
226868,0.0879529,0.0115309
226881,0.0879547,0.0115317
226894,0.0879566,0.0115325
226908,0.0879584,0.0115333
226921,0.0879603,0.0115341
226934,0.0879621,0.0115349
226947,0.087964,0.0115356
226961,0.0879658,0.0115364
226974,0.0879677,0.0115372
226987,0.0879695,0.011538
227001,0.0879714,0.0115388
227014,0.0879732,0.0115396
227027,0.0879751,0.0115404
227040,0.0879769,0.0115412
227054,0.0879787,0.0115419
227067,0.0879806,0.0115427
227080,0.0879824,0.0115435
227093,0.0879843,0.0115443
227106,0.0879861,0.0115451
227120,0.087988,0.0115459
227133,0.0879898,0.0115467
227146,0.0879917,0.0115474
227160,0.0879935,0.0115482
227173,0.0879954,0.011549
227186,0.0879972,0.0115498
227199,0.087999,0.0115506
227212,0.0880009,0.0115514
227226,0.0880027,0.0115522
227239,0.0880046,0.011553
227252,0.0880064,0.0115537
227265,0.0880083,0.0115545
227279,0.0880101,0.0115553
227292,0.088012,0.0115561
227305,0.0880138,0.0115569
227318,0.0880157,0.0115577
227332,0.0880175,0.0115585
227345,0.0880193,0.0115592
227358,0.0880212,0.01156
227372,0.088023,0.0115608
227385,0.0880249,0.0115616
227398,0.0880267,0.0115624
227411,0.0880286,0.0115632
227425,0.0880304,0.011564
227438,0.0880323,0.0115648
227451,0.0880341,0.0115656
227464,0.0880359,0.0115663
227477,0.0880378,0.0115671
227491,0.0880396,0.0115679
227504,0.0880415,0.0115687
227517,0.0880433,0.0115695
227530,0.0880451,0.0115703
227544,0.088047,0.0115711
227557,0.0880488,0.0115719
227570,0.0880507,0.0115727
227584,0.0880525,0.0115734
227597,0.0880544,0.0115742
227610,0.0880562,0.011575
227623,0.0880581,0.0115758
227636,0.0880599,0.0115766
227650,0.0880617,0.0115774
227663,0.0880636,0.0115782
227676,0.0880654,0.011579
227689,0.0880673,0.0115798
227703,0.0880691,0.0115805
227716,0.088071,0.0115813
227730,0.0880728,0.0115821
227743,0.0880746,0.0115829
227756,0.0880765,0.0115837
227769,0.0880783,0.0115845
227783,0.0880802,0.0115853
227796,0.088082,0.0115861
227809,0.0880839,0.0115869
227823,0.0880857,0.0115876
227836,0.0880875,0.0115884
227849,0.0880894,0.0115892
227863,0.0880912,0.01159
227876,0.0880931,0.0115908
227889,0.0880949,0.0115916
227902,0.0880968,0.0115924
227915,0.0880986,0.0115932
227929,0.0881004,0.011594
227942,0.0881023,0.0115948
227956,0.0881041,0.0115956
227969,0.088106,0.0115963
227982,0.0881078,0.0115971
227995,0.0881096,0.0115979
228009,0.0881115,0.0115987
228022,0.0881133,0.0115995
228035,0.0881151,0.0116003
228048,0.088117,0.0116011
228062,0.0881188,0.0116019
228075,0.0881206,0.0116027
228088,0.0881225,0.0116035
228102,0.0881243,0.0116043
228115,0.0881261,0.0116051
228128,0.088128,0.0116059
228142,0.0881298,0.0116067
228155,0.0881317,0.0116074
228168,0.0881335,0.0116082
228181,0.0881353,0.011609
228195,0.0881372,0.0116098
228208,0.088139,0.0116106
228221,0.0881409,0.0116114
228235,0.0881427,0.0116122
228248,0.0881445,0.011613
228261,0.0881464,0.0116138
228275,0.0881482,0.0116146
228288,0.08815,0.0116154
228301,0.0881519,0.0116162
228315,0.0881537,0.0116169
228328,0.0881556,0.0116177
228341,0.0881574,0.0116185
228354,0.0881592,0.0116193
228368,0.0881611,0.0116201
228381,0.0881629,0.0116209
228395,0.0881648,0.0116217
228408,0.0881666,0.0116225
228421,0.0881684,0.0116233
228434,0.0881703,0.0116241
228448,0.0881721,0.0116249
228461,0.088174,0.0116257
228474,0.0881758,0.0116264
228488,0.0881776,0.0116272
228501,0.0881795,0.011628
228514,0.0881813,0.0116288
228528,0.0881831,0.0116296
228541,0.088185,0.0116304
228555,0.0881868,0.0116312
228568,0.0881886,0.011632
228581,0.0881905,0.0116328
228594,0.0881923,0.0116336
228608,0.0881942,0.0116344
228621,0.088196,0.0116352
228634,0.0881978,0.011636
228648,0.0881997,0.0116368
228661,0.0882015,0.0116375
228674,0.0882033,0.0116383
228688,0.0882052,0.0116391
228701,0.088207,0.0116399
228714,0.0882089,0.0116407
228728,0.0882107,0.0116415
228741,0.0882125,0.0116423
228755,0.0882144,0.0116431
228768,0.0882162,0.0116439
228781,0.0882181,0.0116447
228795,0.0882199,0.0116455
228808,0.0882217,0.0116463
228821,0.0882236,0.0116471
228835,0.0882254,0.0116479
228848,0.0882272,0.0116486
228861,0.0882291,0.0116494
228875,0.0882309,0.0116502
228888,0.0882327,0.011651
228901,0.0882346,0.0116518
228915,0.0882364,0.0116526
228928,0.0882382,0.0116534
228941,0.0882401,0.0116542
228955,0.0882419,0.011655
228968,0.0882437,0.0116558
228981,0.0882456,0.0116566
228995,0.0882474,0.0116574
229008,0.0882492,0.0116582
229022,0.0882511,0.011659
229035,0.0882529,0.0116598
229048,0.0882547,0.0116606
229062,0.0882566,0.0116614
229075,0.0882584,0.0116622
229088,0.0882602,0.011663
229102,0.0882621,0.0116638
229115,0.0882639,0.0116646
229128,0.0882657,0.0116654
229142,0.0882675,0.0116662
229155,0.0882694,0.0116669
229168,0.0882712,0.0116677
229182,0.088273,0.0116685
229195,0.0882749,0.0116693
229208,0.0882767,0.0116701
229222,0.0882785,0.0116709
229235,0.0882804,0.0116717
229249,0.0882822,0.0116725
229262,0.088284,0.0116733
229275,0.0882859,0.0116741
229289,0.0882877,0.0116749
229302,0.0882895,0.0116757
229316,0.0882913,0.0116765
229329,0.0882932,0.0116773
229342,0.088295,0.0116781
229356,0.0882968,0.0116789
229369,0.0882987,0.0116797
229382,0.0883005,0.0116805
229396,0.0883023,0.0116813
229409,0.0883042,0.0116821
229422,0.088306,0.0116829
229436,0.0883078,0.0116837
229449,0.0883096,0.0116845
229463,0.0883115,0.0116853
229476,0.0883133,0.0116861
229489,0.0883151,0.0116869
229503,0.088317,0.0116877
229516,0.0883188,0.0116885
229529,0.0883206,0.0116893
229543,0.0883224,0.0116901
229556,0.0883243,0.0116909
229569,0.0883261,0.0116917
229583,0.0883279,0.0116925
229596,0.0883298,0.0116933
229609,0.0883316,0.0116941
229622,0.0883334,0.0116949
229636,0.0883352,0.0116956
229649,0.0883371,0.0116965
229662,0.0883389,0.0116973
229676,0.0883407,0.0116981
229689,0.0883425,0.0116988
229702,0.0883444,0.0116996
229716,0.0883462,0.0117004
229729,0.088348,0.0117012
229743,0.0883499,0.011702
229756,0.0883517,0.0117028
229769,0.0883535,0.0117036
229783,0.0883553,0.0117044
229796,0.0883572,0.0117052
229810,0.088359,0.011706
229823,0.0883608,0.0117068
229836,0.0883627,0.0117076
229850,0.0883645,0.0117084
229863,0.0883663,0.0117092
229877,0.0883681,0.01171
229890,0.08837,0.0117108
229903,0.0883718,0.0117116
229917,0.0883736,0.0117124
229930,0.0883755,0.0117132
229944,0.0883773,0.011714
229957,0.0883791,0.0117148
229971,0.0883809,0.0117156
229984,0.0883827,0.0117164
229997,0.0883846,0.0117172
230011,0.0883864,0.011718
230024,0.0883882,0.0117188
230038,0.08839,0.0117196
230051,0.0883919,0.0117204
230065,0.0883937,0.0117212
230078,0.0883955,0.011722
230092,0.0883974,0.0117228
230105,0.0883992,0.0117236
230118,0.088401,0.0117244
230132,0.0884028,0.0117252
230145,0.0884047,0.011726
230159,0.0884065,0.0117268
230172,0.0884083,0.0117276
230185,0.0884101,0.0117284
230199,0.088412,0.0117292
230212,0.0884138,0.01173
230225,0.0884156,0.0117308
230239,0.0884174,0.0117316
230252,0.0884193,0.0117324
230266,0.0884211,0.0117332
230279,0.0884229,0.011734
230293,0.0884247,0.0117348
230306,0.0884266,0.0117356
230320,0.0884284,0.0117364
230333,0.0884302,0.0117372
230347,0.088432,0.011738
230360,0.0884339,0.0117388
230374,0.0884357,0.0117396
230387,0.0884375,0.0117404
230400,0.0884393,0.0117412
230414,0.0884412,0.011742
230427,0.088443,0.0117428
230441,0.0884448,0.0117436
230454,0.0884466,0.0117444
230467,0.0884484,0.0117452
230481,0.0884503,0.011746
230494,0.0884521,0.0117468
230508,0.0884539,0.0117476
230521,0.0884557,0.0117484
230535,0.0884576,0.0117492
230548,0.0884594,0.01175
230562,0.0884612,0.0117508
230575,0.088463,0.0117516
230588,0.0884648,0.0117524
230602,0.0884667,0.0117532
230615,0.0884685,0.011754
230629,0.0884703,0.0117548
230642,0.0884721,0.0117556
230656,0.088474,0.0117564
230669,0.0884758,0.0117572
230682,0.0884776,0.011758
230696,0.0884794,0.0117588
230709,0.0884813,0.0117596
230722,0.0884831,0.0117604
230736,0.0884849,0.0117612
230749,0.0884867,0.011762
230763,0.0884885,0.0117628
230776,0.0884904,0.0117636
230790,0.0884922,0.0117644
230803,0.088494,0.0117652
230817,0.0884958,0.011766
230830,0.0884976,0.0117669
230844,0.0884995,0.0117677
230857,0.0885013,0.0117685
230871,0.0885031,0.0117693
230884,0.0885049,0.0117701
230897,0.0885067,0.0117709
230911,0.0885086,0.0117717
230924,0.0885104,0.0117725
230938,0.0885122,0.0117733
230951,0.088514,0.0117741
230965,0.0885158,0.0117749
230978,0.0885177,0.0117757
230992,0.0885195,0.0117765
231005,0.0885213,0.0117773
231019,0.0885231,0.0117781
231032,0.0885249,0.0117789
231045,0.0885267,0.0117797
231059,0.0885286,0.0117805
231072,0.0885304,0.0117813
231086,0.0885322,0.0117821
231099,0.088534,0.0117829
231113,0.0885358,0.0117838
231126,0.0885376,0.0117846
231139,0.0885395,0.0117854
231153,0.0885413,0.0117862
231166,0.0885431,0.011787
231180,0.0885449,0.0117878
231193,0.0885467,0.0117886
231207,0.0885486,0.0117894
231220,0.0885504,0.0117902
231234,0.0885522,0.011791
231247,0.088554,0.0117918
231261,0.0885558,0.0117926
231274,0.0885576,0.0117934
231287,0.0885595,0.0117942
231301,0.0885613,0.011795
231314,0.0885631,0.0117958
231328,0.0885649,0.0117966
231341,0.0885667,0.0117975
231355,0.0885685,0.0117983
231368,0.0885703,0.0117991
231382,0.0885722,0.0117999
231395,0.088574,0.0118007
231408,0.0885758,0.0118015
231422,0.0885776,0.0118023
231435,0.0885794,0.0118031
231449,0.0885812,0.0118039
231462,0.088583,0.0118047
231476,0.0885849,0.0118055
231489,0.0885867,0.0118063
231503,0.0885885,0.0118071
231516,0.0885903,0.011808
231530,0.0885921,0.0118088
231543,0.0885939,0.0118096
231557,0.0885957,0.0118104
231570,0.0885976,0.0118112
231584,0.0885994,0.011812
231597,0.0886012,0.0118128
231610,0.088603,0.0118136
231624,0.0886048,0.0118144
231637,0.0886067,0.0118152
231651,0.0886085,0.011816
231664,0.0886103,0.0118168
231678,0.0886121,0.0118176
231691,0.0886139,0.0118184
231705,0.0886157,0.0118193
231718,0.0886175,0.0118201
231732,0.0886194,0.0118209
231745,0.0886212,0.0118217
231758,0.088623,0.0118225
231772,0.0886248,0.0118233
231785,0.0886266,0.0118241
231799,0.0886284,0.0118249
231812,0.0886302,0.0118257
231825,0.088632,0.0118265
231839,0.0886339,0.0118273
231852,0.0886357,0.0118282
231866,0.0886375,0.011829
231879,0.0886393,0.0118298
231893,0.0886411,0.0118306
231906,0.0886429,0.0118314
231920,0.0886447,0.0118322
231933,0.0886465,0.011833
231947,0.0886484,0.0118338
231961,0.0886502,0.0118346
231974,0.088652,0.0118354
231988,0.0886538,0.0118362
232001,0.0886556,0.011837
232015,0.0886574,0.0118379
232028,0.0886592,0.0118387
232041,0.0886611,0.0118395
232055,0.0886629,0.0118403
232068,0.0886647,0.0118411
232082,0.0886665,0.0118419
232095,0.0886683,0.0118427
232109,0.0886701,0.0118435
232122,0.0886719,0.0118444
232136,0.0886737,0.0118452
232150,0.0886755,0.011846
232163,0.0886774,0.0118468
232177,0.0886792,0.0118476
232190,0.088681,0.0118484
232203,0.0886828,0.0118492
232217,0.0886846,0.01185
232230,0.0886864,0.0118508
232244,0.0886882,0.0118517
232257,0.08869,0.0118525
232271,0.0886918,0.0118533
232284,0.0886937,0.0118541
232298,0.0886955,0.0118549
232311,0.0886973,0.0118557
232325,0.0886991,0.0118565
232338,0.0887009,0.0118573
232352,0.0887027,0.0118581
232365,0.0887045,0.011859
232379,0.0887063,0.0118598
232392,0.0887081,0.0118606
232406,0.0887099,0.0118614
232419,0.0887117,0.0118622
232433,0.0887136,0.011863
232446,0.0887154,0.0118638
232460,0.0887172,0.0118646
232473,0.088719,0.0118654
232487,0.0887208,0.0118662
232500,0.0887226,0.0118671
232514,0.0887244,0.0118679
232528,0.0887262,0.0118687
232541,0.088728,0.0118695
232555,0.0887298,0.0118703
232568,0.0887316,0.0118711
232582,0.0887335,0.0118719
232595,0.0887353,0.0118727
232608,0.0887371,0.0118735
232622,0.0887389,0.0118744
232636,0.0887407,0.0118752
232649,0.0887425,0.011876
232663,0.0887443,0.0118768
232677,0.0887461,0.0118776
232690,0.0887479,0.0118784
232704,0.0887497,0.0118792
232717,0.0887515,0.01188
232731,0.0887533,0.0118809
232744,0.0887551,0.0118817
232758,0.088757,0.0118825
232771,0.0887588,0.0118833
232785,0.0887606,0.0118841
232798,0.0887624,0.0118849
232812,0.0887642,0.0118857
232825,0.088766,0.0118865
232839,0.0887678,0.0118874
232852,0.0887696,0.0118882
232866,0.0887714,0.011889
232879,0.0887732,0.0118898
232893,0.088775,0.0118906
232906,0.0887768,0.0118914
232920,0.0887786,0.0118922
232933,0.0887805,0.0118931
232947,0.0887823,0.0118939
232960,0.0887841,0.0118947
232974,0.0887859,0.0118955
232988,0.0887877,0.0118963
233001,0.0887895,0.0118971
233015,0.0887913,0.0118979
233028,0.0887931,0.0118988
233042,0.0887949,0.0118996
233056,0.0887967,0.0119004
233069,0.0887985,0.0119012
233083,0.0888003,0.011902
233097,0.0888021,0.0119028
233110,0.0888039,0.0119036
233124,0.0888057,0.0119044
233138,0.0888075,0.0119053
233151,0.0888093,0.0119061
233165,0.0888112,0.0119069
233179,0.088813,0.0119077
233192,0.0888148,0.0119085
233206,0.0888166,0.0119093
233219,0.0888184,0.0119101
233233,0.0888202,0.011911
233246,0.088822,0.0119118
233260,0.0888238,0.0119126
233273,0.0888256,0.0119134
233287,0.0888274,0.0119142
233300,0.0888292,0.011915
233314,0.088831,0.0119158
233328,0.0888328,0.0119167
233341,0.0888346,0.0119175
233355,0.0888364,0.0119183
233369,0.0888382,0.0119191
233382,0.08884,0.0119199
233396,0.0888418,0.0119207
233409,0.0888436,0.0119216
233423,0.0888454,0.0119224
233437,0.0888472,0.0119232
233450,0.088849,0.011924
233464,0.0888508,0.0119248
233477,0.0888526,0.0119256
233491,0.0888544,0.0119265
233505,0.0888562,0.0119273
233518,0.088858,0.0119281
233532,0.0888599,0.0119289
233546,0.0888617,0.0119297
233559,0.0888634,0.0119305
233573,0.0888653,0.0119314
233586,0.0888671,0.0119322
233600,0.0888689,0.011933
233614,0.0888707,0.0119338
233627,0.0888725,0.0119346
233641,0.0888743,0.0119354
233655,0.0888761,0.0119363
233668,0.0888779,0.0119371
233682,0.0888797,0.0119379
233696,0.0888815,0.0119387
233709,0.0888833,0.0119395
233723,0.0888851,0.0119404
233736,0.0888869,0.0119412
233750,0.0888886,0.011942
233764,0.0888904,0.0119428
233777,0.0888922,0.0119436
233791,0.088894,0.0119445
233804,0.0888958,0.0119453
233818,0.0888976,0.0119461
233831,0.0888994,0.0119469
233845,0.0889012,0.0119477
233859,0.088903,0.0119486
233872,0.0889048,0.0119494
233886,0.0889066,0.0119502
233899,0.0889084,0.011951
233913,0.0889102,0.0119518
233927,0.088912,0.0119527
233940,0.0889138,0.0119535
233954,0.0889156,0.0119543
233968,0.0889174,0.0119551
233981,0.0889192,0.011956
233995,0.088921,0.0119568
234009,0.0889228,0.0119576
234022,0.0889246,0.0119584
234036,0.0889264,0.0119592
234049,0.0889282,0.0119601
234063,0.08893,0.0119609
234077,0.0889318,0.0119617
234090,0.0889336,0.0119625
234104,0.0889354,0.0119633
234117,0.0889372,0.0119641
234131,0.088939,0.011965
234145,0.0889408,0.0119658
234158,0.0889426,0.0119666
234172,0.0889444,0.0119674
234185,0.0889462,0.0119683
234199,0.088948,0.0119691
234213,0.0889498,0.0119699
234226,0.0889516,0.0119707
234240,0.0889534,0.0119715
234254,0.0889552,0.0119724
234267,0.088957,0.0119732
234281,0.0889588,0.011974
234294,0.0889606,0.0119748
234308,0.0889624,0.0119756
234322,0.0889642,0.0119765
234335,0.088966,0.0119773
234349,0.0889678,0.0119781
234363,0.0889696,0.0119789
234377,0.0889714,0.0119797
234390,0.0889731,0.0119806
234404,0.0889749,0.0119814
234417,0.0889767,0.0119822
234431,0.0889785,0.011983
234445,0.0889803,0.0119838
234458,0.0889821,0.0119847
234472,0.0889839,0.0119855
234486,0.0889857,0.0119863
234499,0.0889875,0.0119871
234513,0.0889893,0.0119879
234526,0.0889911,0.0119888
234540,0.0889929,0.0119896
234554,0.0889947,0.0119904
234567,0.0889965,0.0119912
234581,0.0889983,0.0119921
234594,0.0890001,0.0119929
234608,0.0890019,0.0119937
234622,0.0890037,0.0119945
234635,0.0890055,0.0119953
234649,0.0890073,0.0119962
234663,0.089009,0.011997
234676,0.0890108,0.0119978
234690,0.0890126,0.0119986
234703,0.0890144,0.0119995
234717,0.0890162,0.0120003
234730,0.089018,0.0120011
234744,0.0890198,0.0120019
234758,0.0890216,0.0120028
234771,0.0890234,0.0120036
234785,0.0890252,0.0120044
234799,0.089027,0.0120052
234812,0.0890288,0.012006
234826,0.0890306,0.0120069
234840,0.0890324,0.0120077
234853,0.0890342,0.0120085
234867,0.0890359,0.0120093
234881,0.0890378,0.0120101
234894,0.0890395,0.012011
234908,0.0890413,0.0120118
234921,0.0890431,0.0120126
234935,0.0890449,0.0120134
234948,0.0890467,0.0120143
234962,0.0890485,0.0120151
234976,0.0890503,0.0120159
234990,0.0890521,0.0120167
235003,0.0890539,0.0120175
235017,0.0890557,0.0120184
235031,0.0890575,0.0120192
235044,0.0890592,0.01202
235058,0.089061,0.0120208
235072,0.0890628,0.0120217
235085,0.0890646,0.0120225
235099,0.0890664,0.0120233
235113,0.0890682,0.0120241
235126,0.08907,0.012025
235140,0.0890718,0.0120258
235154,0.0890736,0.0120266
235167,0.0890754,0.0120274
235181,0.0890771,0.0120283
235194,0.0890789,0.0120291
235208,0.0890807,0.0120299
235222,0.0890825,0.0120307
235236,0.0890843,0.0120316
235250,0.0890861,0.0120324
235264,0.0890879,0.0120332
235277,0.0890897,0.012034
235291,0.0890915,0.0120349
235304,0.0890933,0.0120357
235318,0.0890951,0.0120365
235332,0.0890968,0.0120373
235345,0.0890986,0.0120382
235359,0.0891004,0.012039
235373,0.0891022,0.0120398
235386,0.089104,0.0120406
235400,0.0891058,0.0120415
235414,0.0891075,0.0120423
235427,0.0891093,0.0120431
235441,0.0891111,0.012044
235455,0.0891129,0.0120448
235469,0.0891147,0.0120456
235482,0.0891165,0.0120464
235496,0.0891183,0.0120473
235510,0.08912,0.0120481
235523,0.0891218,0.0120489
235537,0.0891236,0.0120497
235550,0.0891254,0.0120506
235564,0.0891272,0.0120514
235578,0.089129,0.0120522
235591,0.0891308,0.0120531
235605,0.0891326,0.0120539
235619,0.0891343,0.0120547
235632,0.0891361,0.0120555
235646,0.0891379,0.0120564
235660,0.0891397,0.0120572
235673,0.0891415,0.012058
235687,0.0891433,0.0120588
235701,0.0891451,0.0120597
235715,0.0891468,0.0120605
235728,0.0891486,0.0120613
235742,0.0891504,0.0120622
235756,0.0891522,0.012063
235769,0.089154,0.0120638
235783,0.0891558,0.0120646
235797,0.0891576,0.0120655
235811,0.0891593,0.0120663
235824,0.0891611,0.0120671
235838,0.0891629,0.012068
235852,0.0891647,0.0120688
235866,0.0891665,0.0120696
235879,0.0891683,0.0120704
235893,0.0891701,0.0120713
235907,0.0891718,0.0120721
235921,0.0891736,0.0120729
235934,0.0891754,0.0120738
235948,0.0891772,0.0120746
235962,0.089179,0.0120754
235975,0.0891808,0.0120763
235989,0.0891826,0.0120771
236003,0.0891843,0.0120779
236017,0.0891861,0.0120787
236031,0.0891879,0.0120795
236045,0.0891897,0.0120804
236058,0.0891915,0.0120812
236072,0.0891933,0.012082
236085,0.089195,0.0120829
236099,0.0891968,0.0120837
236113,0.0891986,0.0120845
236127,0.0892004,0.0120854
236140,0.0892022,0.0120862
236154,0.089204,0.012087
236168,0.0892057,0.0120879
236182,0.0892075,0.0120887
236195,0.0892093,0.0120895
236209,0.0892111,0.0120903
236223,0.0892129,0.0120912
236237,0.0892146,0.012092
236251,0.0892164,0.0120928
236264,0.0892182,0.0120937
236278,0.08922,0.0120945
236292,0.0892217,0.0120953
236305,0.0892235,0.0120962
236319,0.0892253,0.012097
236333,0.0892271,0.0120978
236347,0.0892289,0.0120987
236360,0.0892306,0.0120995
236374,0.0892324,0.0121003
236388,0.0892342,0.0121011
236402,0.089236,0.012102
236415,0.0892378,0.0121028
236429,0.0892396,0.0121036
236443,0.0892414,0.0121045
236457,0.0892431,0.0121053
236471,0.0892449,0.0121061
236485,0.0892467,0.012107
236498,0.0892485,0.0121078
236512,0.0892503,0.0121086
236526,0.089252,0.0121095
236540,0.0892538,0.0121103
236554,0.0892556,0.0121111
236567,0.0892574,0.012112
236581,0.0892591,0.0121128
236595,0.0892609,0.0121136
236609,0.0892627,0.0121145
236622,0.0892645,0.0121153
236636,0.0892663,0.0121161
236650,0.089268,0.012117
236663,0.0892698,0.0121178
236677,0.0892716,0.0121186
236691,0.0892734,0.0121195
236704,0.0892751,0.0121203
236718,0.0892769,0.0121211
236732,0.0892787,0.012122
236746,0.0892805,0.0121228
236759,0.0892823,0.0121236
236773,0.089284,0.0121244
236787,0.0892858,0.0121253
236801,0.0892876,0.0121261
236815,0.0892894,0.0121269
236828,0.0892911,0.0121278
236842,0.0892929,0.0121286
236856,0.0892947,0.0121295
236870,0.0892965,0.0121303
236883,0.0892982,0.0121311
236897,0.0893,0.012132
236911,0.0893018,0.0121328
236925,0.0893036,0.0121336
236938,0.0893054,0.0121344
236952,0.0893071,0.0121353
236966,0.0893089,0.0121361
236980,0.0893107,0.012137
236993,0.0893125,0.0121378
237007,0.0893142,0.0121386
237021,0.089316,0.0121395
237035,0.0893178,0.0121403
237048,0.0893196,0.0121411
237062,0.0893213,0.012142
237076,0.0893231,0.0121428
237090,0.0893249,0.0121436
237103,0.0893267,0.0121445
237117,0.0893285,0.0121453
237131,0.0893302,0.0121461
237145,0.089332,0.012147
237158,0.0893338,0.0121478
237172,0.0893355,0.0121486
237186,0.0893373,0.0121495
237200,0.0893391,0.0121503
237214,0.0893409,0.0121512
237227,0.0893426,0.012152
237241,0.0893444,0.0121528
237255,0.0893462,0.0121537
237269,0.089348,0.0121545
237282,0.0893497,0.0121553
237296,0.0893515,0.0121562
237310,0.0893533,0.012157
237324,0.0893551,0.0121578
237338,0.0893568,0.0121587
237351,0.0893586,0.0121595
237365,0.0893604,0.0121603
237379,0.0893622,0.0121612
237393,0.089364,0.012162
237406,0.0893657,0.0121628
237420,0.0893675,0.0121637
237434,0.0893693,0.0121645
237448,0.089371,0.0121653
237462,0.0893728,0.0121662
237475,0.0893746,0.012167
237489,0.0893764,0.0121679
237503,0.0893781,0.0121687
237517,0.0893799,0.0121695
237530,0.0893817,0.0121704
237544,0.0893835,0.0121712
237558,0.0893852,0.012172
237571,0.089387,0.0121729
237585,0.0893888,0.0121737
237599,0.0893906,0.0121745
237613,0.0893923,0.0121754
237627,0.0893941,0.0121762
237640,0.0893959,0.012177
237654,0.0893977,0.0121779
237668,0.0893995,0.0121787
237682,0.0894012,0.0121795
237696,0.089403,0.0121804
