Simulation Time,used STY,used MDO
9655.52,0.0472075,0.0153384
9656.29,0.0472098,0.0153393
9657.03,0.047212,0.0153402
9657.76,0.0472142,0.0153411
9658.49,0.0472165,0.015342
9659.27,0.0472187,0.0153429
9660.02,0.0472209,0.0153438
9660.76,0.0472232,0.0153447
9661.51,0.0472254,0.0153456
9662.21,0.0472276,0.0153465
9662.93,0.0472298,0.0153475
9663.66,0.0472321,0.0153484
9664.41,0.0472343,0.0153493
9665.14,0.0472365,0.0153502
9665.86,0.0472387,0.0153511
9666.58,0.047241,0.015352
9667.32,0.0472432,0.0153529
9668.05,0.0472454,0.0153538
9668.78,0.0472477,0.0153547
9669.51,0.0472499,0.0153556
9670.24,0.0472521,0.0153565
9670.96,0.0472543,0.0153574
9671.67,0.0472566,0.0153583
9672.41,0.0472588,0.0153592
9673.13,0.047261,0.0153601
9673.85,0.0472632,0.015361
9674.6,0.0472655,0.0153619
9675.34,0.0472677,0.0153628
9676.1,0.0472699,0.0153638
9676.81,0.0472722,0.0153647
9677.52,0.0472744,0.0153656
9678.25,0.0472766,0.0153665
9679.02,0.0472788,0.0153674
9679.78,0.047281,0.0153683
9680.5,0.0472833,0.0153692
9681.24,0.0472855,0.0153701
9681.97,0.0472877,0.015371
9682.71,0.04729,0.0153719
9683.47,0.0472922,0.0153728
9684.24,0.0472944,0.0153737
9685,0.0472966,0.0153746
9685.73,0.0472988,0.0153756
9686.49,0.0473011,0.0153765
9687.22,0.0473033,0.0153774
9687.94,0.0473055,0.0153783
9688.66,0.0473077,0.0153792
9689.37,0.04731,0.0153801
9690.14,0.0473122,0.015381
9690.88,0.0473144,0.0153819
9691.63,0.0473166,0.0153828
9692.39,0.0473189,0.0153837
9693.15,0.0473211,0.0153846
9693.87,0.0473233,0.0153856
9694.63,0.0473255,0.0153865
9695.35,0.0473278,0.0153874
9696.06,0.04733,0.0153883
9696.81,0.0473322,0.0153892
9697.53,0.0473344,0.0153901
9698.26,0.0473367,0.015391
9698.97,0.0473389,0.0153919
9699.69,0.0473411,0.0153928
9700.43,0.0473433,0.0153937
9701.15,0.0473456,0.0153946
9701.87,0.0473478,0.0153955
9702.59,0.04735,0.0153964
9703.33,0.0473522,0.0153974
9704.06,0.0473545,0.0153983
9704.79,0.0473567,0.0153992
9705.53,0.0473589,0.0154001
9706.26,0.0473611,0.015401
9706.98,0.0473634,0.0154019
9707.72,0.0473656,0.0154028
9708.48,0.0473678,0.0154037
9709.19,0.0473701,0.0154046
9709.93,0.0473723,0.0154055
9710.64,0.0473745,0.0154064
9711.36,0.0473767,0.0154073
9712.09,0.047379,0.0154082
9712.79,0.0473812,0.0154091
9713.5,0.0473834,0.01541
9714.23,0.0473856,0.0154109
9714.99,0.0473879,0.0154118
9715.75,0.0473901,0.0154128
9716.51,0.0473923,0.0154137
9717.27,0.0473945,0.0154146
9718.03,0.0473968,0.0154155
9718.78,0.047399,0.0154164
9719.52,0.0474012,0.0154173
9720.24,0.0474034,0.0154182
9720.96,0.0474057,0.0154191
9721.69,0.0474079,0.01542
9722.42,0.0474101,0.0154209
9723.14,0.0474123,0.0154218
9723.89,0.0474146,0.0154227
9724.61,0.0474168,0.0154237
9725.33,0.047419,0.0154246
9726.07,0.0474212,0.0154255
9726.78,0.0474235,0.0154264
9727.49,0.0474257,0.0154273
9728.25,0.0474279,0.0154282
9729.01,0.0474301,0.0154291
9729.76,0.0474323,0.01543
9730.5,0.0474346,0.0154309
9731.23,0.0474368,0.0154318
9731.95,0.047439,0.0154327
9732.69,0.0474413,0.0154336
9733.46,0.0474435,0.0154346
9734.18,0.0474457,0.0154354
9734.91,0.0474479,0.0154364
9735.64,0.0474501,0.0154373
9736.4,0.0474524,0.0154382
9737.18,0.0474546,0.0154391
9737.91,0.0474568,0.01544
9738.64,0.047459,0.0154409
9739.38,0.0474613,0.0154418
9740.12,0.0474635,0.0154427
9740.83,0.0474657,0.0154436
9741.55,0.0474679,0.0154446
9742.26,0.0474702,0.0154455
9743,0.0474724,0.0154464
9743.73,0.0474746,0.0154473
9744.47,0.0474768,0.0154482
9745.21,0.0474791,0.0154491
9745.96,0.0474813,0.01545
9746.71,0.0474835,0.0154509
9747.47,0.0474857,0.0154518
9748.2,0.047488,0.0154527
9748.93,0.0474902,0.0154536
9749.66,0.0474924,0.0154545
9750.41,0.0474946,0.0154554
9751.16,0.0474969,0.0154563
9751.88,0.0474991,0.0154572
9752.6,0.0475013,0.0154582
9753.34,0.0475035,0.0154591
9754.1,0.0475058,0.01546
9754.86,0.047508,0.0154609
9755.58,0.0475102,0.0154618
9756.32,0.0475124,0.0154627
9757.04,0.0475147,0.0154636
9757.75,0.0475169,0.0154645
9758.47,0.0475191,0.0154654
9759.23,0.0475213,0.0154663
9759.99,0.0475236,0.0154672
9760.74,0.0475258,0.0154681
9761.46,0.047528,0.015469
9762.2,0.0475302,0.01547
9762.95,0.0475325,0.0154709
9763.69,0.0475347,0.0154718
9764.46,0.0475369,0.0154727
9765.21,0.0475391,0.0154736
9765.94,0.0475414,0.0154745
9766.67,0.0475436,0.0154754
9767.42,0.0475458,0.0154763
9768.19,0.047548,0.0154772
9768.93,0.0475503,0.0154781
9769.69,0.0475525,0.015479
9770.43,0.0475547,0.0154799
9771.17,0.0475569,0.0154808
9771.92,0.0475592,0.0154817
9772.68,0.0475614,0.0154827
9773.41,0.0475636,0.0154836
9774.16,0.0475658,0.0154845
9774.89,0.0475681,0.0154854
9775.63,0.0475703,0.0154863
9776.36,0.0475725,0.0154872
9777.07,0.0475747,0.0154881
9777.76,0.047577,0.015489
9778.51,0.0475792,0.0154899
9779.27,0.0475814,0.0154908
9779.99,0.0475836,0.0154917
9780.75,0.0475859,0.0154927
9781.49,0.0475881,0.0154936
9782.23,0.0475903,0.0154945
9782.96,0.0475925,0.0154954
9783.72,0.0475947,0.0154963
9784.48,0.047597,0.0154972
9785.24,0.0475992,0.0154981
9785.99,0.0476014,0.015499
9786.73,0.0476036,0.0154999
9787.49,0.0476059,0.0155008
9788.2,0.0476081,0.0155018
9788.9,0.0476103,0.0155027
9789.63,0.0476125,0.0155036
9790.35,0.0476147,0.0155045
9791.08,0.047617,0.0155054
9791.84,0.0476192,0.0155063
9792.61,0.0476214,0.0155072
9793.36,0.0476236,0.0155081
9794.09,0.0476259,0.015509
9794.83,0.0476281,0.0155099
9795.57,0.0476303,0.0155108
9796.33,0.0476325,0.0155118
9797.06,0.0476348,0.0155127
9797.82,0.047637,0.0155136
9798.56,0.0476392,0.0155145
9799.31,0.0476414,0.0155154
9800.03,0.0476437,0.0155163
9800.77,0.0476459,0.0155172
9801.48,0.0476481,0.0155181
9802.22,0.0476503,0.015519
9802.98,0.0476526,0.0155199
9803.75,0.0476548,0.0155208
9804.49,0.047657,0.0155217
9805.25,0.0476592,0.0155227
9806.01,0.0476614,0.0155236
9806.78,0.0476637,0.0155245
9807.55,0.0476659,0.0155254
9808.29,0.0476681,0.0155263
9809.04,0.0476703,0.0155272
9809.76,0.0476726,0.0155281
9810.47,0.0476748,0.015529
9811.19,0.047677,0.0155299
9811.91,0.0476792,0.0155309
9812.64,0.0476814,0.0155318
9813.36,0.0476837,0.0155327
9814.15,0.0476859,0.0155336
9814.94,0.0476881,0.0155345
9815.69,0.0476903,0.0155354
9816.42,0.0476926,0.0155363
9817.14,0.0476948,0.0155372
9817.89,0.047697,0.0155381
9818.65,0.0476992,0.015539
9819.39,0.0477015,0.0155399
9820.14,0.0477037,0.0155408
9820.88,0.0477059,0.0155418
9821.62,0.0477081,0.0155427
9822.36,0.0477104,0.0155436
9823.09,0.0477126,0.0155445
9823.83,0.0477148,0.0155454
9824.57,0.047717,0.0155463
9825.3,0.0477192,0.0155472
9826.02,0.0477215,0.0155481
9826.79,0.0477237,0.0155491
9827.55,0.0477259,0.01555
9828.3,0.0477281,0.0155509
9829.07,0.0477303,0.0155518
9829.81,0.0477326,0.0155527
9830.56,0.0477348,0.0155536
9831.33,0.047737,0.0155545
9832.11,0.0477392,0.0155554
9832.85,0.0477415,0.0155563
9833.58,0.0477437,0.0155572
9834.35,0.0477459,0.0155582
9835.09,0.0477481,0.0155591
9835.84,0.0477503,0.01556
9836.63,0.0477526,0.0155609
9837.42,0.0477548,0.0155618
9838.18,0.047757,0.0155627
9838.92,0.0477592,0.0155636
9839.65,0.0477615,0.0155645
9840.39,0.0477637,0.0155654
9841.13,0.0477659,0.0155663
9841.88,0.0477681,0.0155672
9842.62,0.0477704,0.0155681
9843.37,0.0477726,0.0155691
9844.13,0.0477748,0.01557
9844.88,0.047777,0.0155709
9845.63,0.0477793,0.0155718
9846.4,0.0477815,0.0155727
9847.16,0.0477837,0.0155736
9847.9,0.0477859,0.0155745
9848.64,0.0477881,0.0155754
9849.38,0.0477904,0.0155763
9850.13,0.0477926,0.0155773
9850.89,0.0477948,0.0155782
9851.63,0.047797,0.0155791
9852.37,0.0477992,0.01558
9853.09,0.0478015,0.0155809
9853.85,0.0478037,0.0155818
9854.57,0.0478059,0.0155827
9855.3,0.0478081,0.0155836
9856.05,0.0478104,0.0155845
9856.77,0.0478126,0.0155854
9857.49,0.0478148,0.0155864
9858.24,0.047817,0.0155873
9858.98,0.0478192,0.0155882
9859.72,0.0478214,0.0155891
9860.46,0.0478237,0.01559
9861.18,0.0478259,0.0155909
9861.92,0.0478281,0.0155918
9862.69,0.0478303,0.0155927
9863.48,0.0478326,0.0155937
9864.2,0.0478348,0.0155946
9864.99,0.047837,0.0155955
9865.73,0.0478392,0.0155964
9866.47,0.0478415,0.0155973
9867.2,0.0478437,0.0155982
9867.94,0.0478459,0.0155991
9868.67,0.0478481,0.0156
9869.39,0.0478503,0.0156009
9870.13,0.0478526,0.0156018
9870.86,0.0478548,0.0156028
9871.63,0.047857,0.0156037
9872.38,0.0478592,0.0156046
9873.15,0.0478614,0.0156055
9873.89,0.0478636,0.0156064
9874.63,0.0478659,0.0156073
9875.37,0.0478681,0.0156082
9876.13,0.0478703,0.0156091
9876.87,0.0478725,0.01561
9877.6,0.0478748,0.015611
9878.34,0.047877,0.0156119
9879.09,0.0478792,0.0156128
9879.82,0.0478814,0.0156137
9880.58,0.0478836,0.0156146
9881.32,0.0478859,0.0156155
9882.06,0.0478881,0.0156164
9882.8,0.0478903,0.0156173
9883.55,0.0478925,0.0156182
9884.32,0.0478948,0.0156192
9885.08,0.047897,0.0156201
9885.83,0.0478992,0.015621
9886.58,0.0479014,0.0156219
9887.32,0.0479036,0.0156228
9888.05,0.0479059,0.0156237
9888.8,0.0479081,0.0156246
9889.54,0.0479103,0.0156255
9890.3,0.0479125,0.0156264
9891.09,0.0479147,0.0156274
9891.86,0.047917,0.0156283
9892.61,0.0479192,0.0156292
9893.36,0.0479214,0.0156301
9894.11,0.0479236,0.015631
9894.88,0.0479258,0.0156319
9895.64,0.0479281,0.0156328
9896.4,0.0479303,0.0156337
9897.13,0.0479325,0.0156347
9897.87,0.0479347,0.0156356
9898.62,0.0479369,0.0156365
9899.38,0.0479392,0.0156374
9900.12,0.0479414,0.0156383
9900.88,0.0479436,0.0156392
9901.63,0.0479458,0.0156401
9902.37,0.047948,0.015641
9903.12,0.0479503,0.0156419
9903.88,0.0479525,0.0156429
9904.62,0.0479547,0.0156438
9905.36,0.0479569,0.0156447
9906.09,0.0479591,0.0156456
9906.83,0.0479614,0.0156465
9907.57,0.0479636,0.0156474
9908.33,0.0479658,0.0156483
9909.1,0.047968,0.0156493
9909.86,0.0479702,0.0156502
9910.61,0.0479725,0.0156511
9911.36,0.0479747,0.015652
9912.08,0.0479769,0.0156529
9912.81,0.0479791,0.0156538
9913.58,0.0479814,0.0156547
9914.34,0.0479836,0.0156556
9915.1,0.0479858,0.0156565
9915.85,0.047988,0.0156574
9916.62,0.0479902,0.0156584
9917.35,0.0479924,0.0156593
9918.09,0.0479947,0.0156602
9918.85,0.0479969,0.0156611
9919.61,0.0479991,0.015662
9920.38,0.0480013,0.0156629
9921.19,0.0480035,0.0156638
9921.94,0.0480058,0.0156648
9922.72,0.048008,0.0156657
9923.47,0.0480102,0.0156666
9924.2,0.0480124,0.0156675
9924.94,0.0480146,0.0156684
9925.67,0.0480169,0.0156693
9926.43,0.0480191,0.0156702
9927.19,0.0480213,0.0156711
9927.98,0.0480235,0.0156721
9928.73,0.0480258,0.015673
9929.5,0.048028,0.0156739
9930.27,0.0480302,0.0156748
9931.04,0.0480324,0.0156757
9931.77,0.0480346,0.0156766
9932.5,0.0480369,0.0156775
9933.24,0.0480391,0.0156784
9933.94,0.0480413,0.0156793
9934.63,0.0480435,0.0156803
9935.35,0.0480457,0.0156812
9936.1,0.0480479,0.0156821
9936.81,0.0480502,0.015683
9937.56,0.0480524,0.0156839
9938.32,0.0480546,0.0156848
9939.06,0.0480568,0.0156857
9939.79,0.048059,0.0156867
9940.52,0.0480613,0.0156876
9941.28,0.0480635,0.0156885
9942.05,0.0480657,0.0156894
9942.81,0.0480679,0.0156903
9943.56,0.0480701,0.0156912
9944.33,0.0480724,0.0156921
9945.08,0.0480746,0.0156931
9945.84,0.0480768,0.015694
9946.59,0.048079,0.0156949
9947.34,0.0480812,0.0156958
9948.07,0.0480835,0.0156967
9948.83,0.0480857,0.0156976
9949.58,0.0480879,0.0156985
9950.32,0.0480901,0.0156995
9951.07,0.0480923,0.0157004
9951.84,0.0480945,0.0157013
9952.58,0.0480968,0.0157022
9953.32,0.048099,0.0157031
9954.08,0.0481012,0.015704
9954.85,0.0481034,0.0157049
9955.59,0.0481056,0.0157058
9956.31,0.0481079,0.0157067
9957.05,0.0481101,0.0157077
9957.79,0.0481123,0.0157086
9958.54,0.0481145,0.0157095
9959.3,0.0481167,0.0157104
9960,0.0481189,0.0157113
9960.77,0.0481212,0.0157122
9961.54,0.0481234,0.0157131
9962.32,0.0481256,0.015714
9963.03,0.0481278,0.015715
9963.8,0.0481301,0.0157159
9964.55,0.0481323,0.0157168
9965.32,0.0481345,0.0157177
9966.08,0.0481367,0.0157186
9966.85,0.0481389,0.0157195
9967.6,0.0481412,0.0157204
9968.32,0.0481434,0.0157213
9969.07,0.0481456,0.0157222
9969.82,0.0481478,0.0157232
9970.56,0.04815,0.0157241
9971.31,0.0481523,0.015725
9972.06,0.0481545,0.0157259
9972.81,0.0481567,0.0157268
9973.59,0.0481589,0.0157278
9974.37,0.0481611,0.0157287
9975.13,0.0481633,0.0157296
9975.9,0.0481655,0.0157305
9976.64,0.0481678,0.0157314
9977.37,0.04817,0.0157323
9978.14,0.0481722,0.0157333
9978.95,0.0481744,0.0157342
9979.71,0.0481766,0.0157351
9980.47,0.0481788,0.015736
9981.24,0.0481811,0.0157369
9981.98,0.0481833,0.0157378
9982.72,0.0481855,0.0157387
9983.47,0.0481877,0.0157397
9984.25,0.0481899,0.0157406
9985.02,0.0481921,0.0157415
9985.77,0.0481944,0.0157424
9986.52,0.0481966,0.0157433
9987.26,0.0481988,0.0157442
9988.01,0.048201,0.0157451
9988.76,0.0482032,0.0157461
9989.53,0.0482055,0.015747
9990.27,0.0482077,0.0157479
9991.02,0.0482099,0.0157488
9991.76,0.0482121,0.0157497
9992.49,0.0482143,0.0157506
9993.25,0.0482166,0.0157515
9994.01,0.0482188,0.0157525
9994.78,0.048221,0.0157534
9995.57,0.0482232,0.0157543
9996.32,0.0482254,0.0157552
9997.09,0.0482276,0.0157561
9997.84,0.0482299,0.015757
9998.59,0.0482321,0.0157579
9999.36,0.0482343,0.0157588
10000.2,0.0482365,0.0157598
10000.9,0.0482387,0.0157607
10001.7,0.048241,0.0157616
10002.5,0.0482432,0.0157625
10003.2,0.0482454,0.0157634
10003.9,0.0482476,0.0157643
10004.7,0.0482498,0.0157652
10005.5,0.048252,0.0157662
10006.2,0.0482543,0.0157671
10007,0.0482565,0.015768
10007.7,0.0482587,0.0157689
10008.5,0.0482609,0.0157698
10009.2,0.0482631,0.0157707
10010,0.0482653,0.0157716
10010.7,0.0482676,0.0157726
10011.5,0.0482698,0.0157735
10012.3,0.048272,0.0157744
10013,0.0482742,0.0157753
10013.8,0.0482764,0.0157762
10014.6,0.0482787,0.0157771
10015.3,0.0482809,0.015778
10016.1,0.0482831,0.0157789
10016.8,0.0482853,0.0157799
10017.6,0.0482875,0.0157808
10018.3,0.0482898,0.0157817
10019.1,0.048292,0.0157826
10019.9,0.0482942,0.0157835
10020.7,0.0482964,0.0157844
10021.4,0.0482986,0.0157853
10022.2,0.0483009,0.0157863
10022.9,0.0483031,0.0157872
10023.7,0.0483053,0.0157881
10024.4,0.0483075,0.015789
10025.2,0.0483097,0.0157899
10026,0.0483119,0.0157908
10026.8,0.0483142,0.0157917
10027.6,0.0483164,0.0157927
10028.4,0.0483186,0.0157936
10029.1,0.0483208,0.0157945
10029.9,0.048323,0.0157954
10030.7,0.0483252,0.0157963
10031.4,0.0483275,0.0157972
10032.2,0.0483297,0.0157981
10033,0.0483319,0.0157991
10033.7,0.0483341,0.0158
10034.5,0.0483363,0.0158009
10035.2,0.0483385,0.0158018
10036,0.0483408,0.0158027
10036.7,0.048343,0.0158036
10037.5,0.0483452,0.0158045
10038.2,0.0483474,0.0158055
10039,0.0483496,0.0158064
10039.7,0.0483518,0.0158073
10040.4,0.0483541,0.0158082
10041.2,0.0483563,0.0158091
10042,0.0483585,0.0158101
10042.7,0.0483607,0.015811
10043.5,0.0483629,0.0158119
10044.2,0.0483651,0.0158128
10045,0.0483674,0.0158137
10045.7,0.0483696,0.0158146
10046.5,0.0483718,0.0158155
10047.2,0.048374,0.0158164
10047.9,0.0483762,0.0158174
10048.7,0.0483785,0.0158183
10049.5,0.0483807,0.0158192
10050.3,0.0483829,0.0158201
10051,0.0483851,0.015821
10051.8,0.0483873,0.0158219
10052.5,0.0483896,0.0158228
10053.2,0.0483918,0.0158237
10054,0.048394,0.0158247
10054.7,0.0483962,0.0158256
10055.4,0.0483984,0.0158265
10056.2,0.0484007,0.0158274
10056.9,0.0484029,0.0158283
10057.7,0.0484051,0.0158292
10058.5,0.0484073,0.0158301
10059.3,0.0484095,0.015831
10060,0.0484118,0.0158319
10060.7,0.048414,0.0158329
10061.5,0.0484162,0.0158338
10062.2,0.0484184,0.0158347
10063,0.0484206,0.0158356
10063.8,0.0484228,0.0158365
10064.5,0.0484251,0.0158374
10065.3,0.0484273,0.0158383
10066,0.0484295,0.0158393
10066.8,0.0484317,0.0158402
10067.5,0.0484339,0.0158411
10068.3,0.0484362,0.015842
10069,0.0484384,0.0158429
10069.8,0.0484406,0.0158438
10070.5,0.0484428,0.0158447
10071.3,0.048445,0.0158457
10072,0.0484472,0.0158466
10072.8,0.0484495,0.0158475
10073.5,0.0484517,0.0158484
10074.3,0.0484539,0.0158493
10075.1,0.0484561,0.0158502
10075.8,0.0484583,0.0158511
10076.6,0.0484605,0.0158521
10077.3,0.0484628,0.015853
10078.1,0.048465,0.0158539
10078.9,0.0484672,0.0158548
10079.7,0.0484694,0.0158557
10080.4,0.0484716,0.0158566
10081.2,0.0484739,0.0158575
10081.9,0.0484761,0.0158585
10082.7,0.0484783,0.0158594
10083.5,0.0484805,0.0158603
10084.2,0.0484827,0.0158612
10085,0.0484849,0.0158621
10085.7,0.0484871,0.015863
10086.5,0.0484894,0.015864
10087.3,0.0484916,0.0158649
10088.1,0.0484938,0.0158658
10088.8,0.048496,0.0158667
10089.6,0.0484982,0.0158676
10090.4,0.0485004,0.0158685
10091.1,0.0485027,0.0158695
10091.8,0.0485049,0.0158704
10092.6,0.0485071,0.0158713
10093.4,0.0485093,0.0158722
10094.1,0.0485115,0.0158731
10094.9,0.0485137,0.015874
10095.6,0.048516,0.015875
10096.4,0.0485182,0.0158759
10097.2,0.0485204,0.0158768
10097.9,0.0485226,0.0158777
10098.7,0.0485248,0.0158786
10099.4,0.048527,0.0158795
10100.2,0.0485293,0.0158804
10101,0.0485315,0.0158814
10101.8,0.0485337,0.0158823
10102.5,0.0485359,0.0158832
10103.3,0.0485381,0.0158841
10104.1,0.0485403,0.015885
10104.9,0.0485426,0.0158859
10105.6,0.0485448,0.0158869
10106.4,0.048547,0.0158878
10107.1,0.0485492,0.0158887
10107.9,0.0485514,0.0158896
10108.7,0.0485536,0.0158905
10109.5,0.0485559,0.0158914
10110.2,0.0485581,0.0158923
10111,0.0485603,0.0158933
10111.7,0.0485625,0.0158942
10112.5,0.0485647,0.0158951
10113.3,0.0485669,0.015896
10114.1,0.0485692,0.0158969
10114.9,0.0485714,0.0158978
10115.6,0.0485736,0.0158988
10116.4,0.0485758,0.0158997
10117.2,0.048578,0.0159006
10117.9,0.0485802,0.0159015
10118.7,0.0485825,0.0159024
10119.5,0.0485847,0.0159033
10120.3,0.0485869,0.0159042
10121.1,0.0485891,0.0159052
10121.8,0.0485913,0.0159061
10122.6,0.0485935,0.015907
10123.4,0.0485957,0.0159079
10124.1,0.048598,0.0159088
10124.9,0.0486002,0.0159097
10125.7,0.0486024,0.0159107
10126.4,0.0486046,0.0159116
10127.2,0.0486068,0.0159125
10127.9,0.048609,0.0159134
10128.6,0.0486112,0.0159143
10129.4,0.0486134,0.0159153
10130.2,0.0486157,0.0159162
10130.9,0.0486179,0.0159171
10131.6,0.0486201,0.015918
10132.4,0.0486223,0.0159189
10133.1,0.0486245,0.0159199
10133.9,0.0486267,0.0159208
10134.6,0.048629,0.0159217
10135.4,0.0486312,0.0159226
10136.1,0.0486334,0.0159235
10136.9,0.0486356,0.0159244
10137.6,0.0486378,0.0159253
10138.4,0.04864,0.0159263
10139.2,0.0486422,0.0159272
10139.9,0.0486445,0.0159281
10140.7,0.0486467,0.015929
10141.5,0.0486489,0.0159299
10142.2,0.0486511,0.0159309
10143,0.0486533,0.0159318
10143.8,0.0486555,0.0159327
10144.6,0.0486578,0.0159336
10145.3,0.04866,0.0159345
10146,0.0486622,0.0159354
10146.8,0.0486644,0.0159363
10147.6,0.0486666,0.0159373
10148.4,0.0486688,0.0159382
10149.1,0.0486711,0.0159391
10149.9,0.0486733,0.01594
10150.7,0.0486755,0.0159409
10151.4,0.0486777,0.0159418
10152.2,0.0486799,0.0159428
10153,0.0486821,0.0159437
10153.8,0.0486844,0.0159446
10154.6,0.0486866,0.0159455
10155.4,0.0486888,0.0159464
10156.1,0.048691,0.0159473
10156.9,0.0486932,0.0159482
10157.7,0.0486954,0.0159492
10158.4,0.0486976,0.0159501
10159.2,0.0486998,0.015951
10159.9,0.0487021,0.0159519
10160.7,0.0487043,0.0159528
10161.5,0.0487065,0.0159537
10162.2,0.0487087,0.0159547
10163,0.0487109,0.0159556
10163.7,0.0487131,0.0159565
10164.5,0.0487154,0.0159574
10165.3,0.0487176,0.0159583
10166.1,0.0487198,0.0159592
10166.8,0.048722,0.0159602
10167.6,0.0487242,0.0159611
10168.4,0.0487264,0.015962
10169.2,0.0487286,0.0159629
10170,0.0487308,0.0159639
10170.7,0.048733,0.0159648
10171.5,0.0487353,0.0159657
10172.3,0.0487375,0.0159666
10173,0.0487397,0.0159675
10173.8,0.0487419,0.0159685
10174.6,0.0487441,0.0159694
10175.4,0.0487463,0.0159703
10176.1,0.0487485,0.0159712
10176.9,0.0487507,0.0159721
10177.7,0.048753,0.015973
10178.4,0.0487552,0.015974
10179.2,0.0487574,0.0159749
10180,0.0487596,0.0159758
10180.7,0.0487618,0.0159767
10181.5,0.048764,0.0159776
10182.2,0.0487662,0.0159786
10183,0.0487685,0.0159795
10183.7,0.0487707,0.0159804
10184.4,0.0487729,0.0159813
10185.2,0.0487751,0.0159822
10185.9,0.0487773,0.0159832
10186.7,0.0487795,0.0159841
10187.5,0.0487817,0.015985
10188.2,0.0487839,0.0159859
10189,0.0487862,0.0159868
10189.7,0.0487884,0.0159877
10190.6,0.0487906,0.0159887
10191.3,0.0487928,0.0159896
10192.1,0.048795,0.0159905
10192.9,0.0487972,0.0159914
10193.7,0.0487994,0.0159923
10194.5,0.0488016,0.0159933
10195.3,0.0488039,0.0159942
10196,0.0488061,0.0159951
10196.7,0.0488083,0.015996
10197.5,0.0488105,0.0159969
10198.3,0.0488127,0.0159978
10199.1,0.0488149,0.0159988
10199.8,0.0488171,0.0159997
10200.6,0.0488194,0.0160006
10201.4,0.0488216,0.0160015
10202.2,0.0488238,0.0160024
10202.9,0.048826,0.0160033
10203.7,0.0488282,0.0160043
10204.5,0.0488304,0.0160052
10205.3,0.0488326,0.0160061
10206.1,0.0488348,0.016007
10206.9,0.0488371,0.0160079
10207.7,0.0488393,0.0160089
10208.4,0.0488415,0.0160098
10209.2,0.0488437,0.0160107
10210,0.0488459,0.0160116
10210.7,0.0488481,0.0160125
10211.5,0.0488503,0.0160135
10212.3,0.0488525,0.0160144
10213,0.0488548,0.0160153
10213.8,0.048857,0.0160162
10214.6,0.0488592,0.0160171
10215.4,0.0488614,0.0160181
10216.2,0.0488636,0.016019
10216.9,0.0488658,0.0160199
10217.7,0.048868,0.0160208
10218.4,0.0488703,0.0160217
10219.2,0.0488725,0.0160226
10220,0.0488747,0.0160236
10220.7,0.0488769,0.0160245
10221.5,0.0488791,0.0160254
10222.3,0.0488813,0.0160263
10223.1,0.0488835,0.0160272
10223.9,0.0488858,0.0160282
10224.6,0.048888,0.0160291
10225.4,0.0488902,0.01603
10226.2,0.0488924,0.0160309
10227,0.0488946,0.0160318
10227.7,0.0488968,0.0160327
10228.5,0.0488991,0.0160336
10229.3,0.0489013,0.0160346
10230,0.0489035,0.0160355
10230.8,0.0489057,0.0160364
10231.6,0.0489079,0.0160373
10232.4,0.0489101,0.0160382
10233.2,0.0489123,0.0160392
10234,0.0489145,0.0160401
10234.8,0.0489168,0.016041
10235.5,0.048919,0.0160419
10236.3,0.0489212,0.0160428
10237.1,0.0489234,0.0160438
10237.8,0.0489256,0.0160447
10238.6,0.0489278,0.0160456
10239.4,0.04893,0.0160465
10240.1,0.0489322,0.0160474
10240.9,0.0489345,0.0160483
10241.7,0.0489367,0.0160493
10242.5,0.0489389,0.0160502
10243.2,0.0489411,0.0160511
10244,0.0489433,0.016052
10244.7,0.0489455,0.0160529
10245.5,0.0489477,0.0160539
10246.2,0.04895,0.0160548
10247,0.0489522,0.0160557
10247.8,0.0489544,0.0160566
10248.6,0.0489566,0.0160575
10249.3,0.0489588,0.0160584
10250.1,0.048961,0.0160594
10250.9,0.0489632,0.0160603
10251.7,0.0489654,0.0160612
10252.5,0.0489677,0.0160621
10253.2,0.0489699,0.016063
10254,0.0489721,0.016064
10254.8,0.0489743,0.0160649
10255.6,0.0489765,0.0160658
10256.3,0.0489787,0.0160667
10257.1,0.0489809,0.0160676
10257.9,0.0489831,0.0160686
10258.7,0.0489853,0.0160695
10259.4,0.0489876,0.0160704
10260.2,0.0489898,0.0160713
10261,0.048992,0.0160722
10261.7,0.0489942,0.0160732
10262.5,0.0489964,0.0160741
10263.3,0.0489986,0.016075
10264.1,0.0490008,0.0160759
10264.8,0.049003,0.0160769
10265.6,0.0490052,0.0160778
10266.3,0.0490075,0.0160787
10267.1,0.0490097,0.0160796
10267.8,0.0490119,0.0160805
10268.6,0.0490141,0.0160814
10269.4,0.0490163,0.0160824
10270.2,0.0490185,0.0160833
10270.9,0.0490207,0.0160842
10271.7,0.0490229,0.0160851
10272.4,0.0490252,0.016086
10273.2,0.0490274,0.016087
10273.9,0.0490296,0.0160879
10274.7,0.0490318,0.0160888
10275.4,0.049034,0.0160897
10276.2,0.0490362,0.0160907
10276.9,0.0490384,0.0160916
10277.7,0.0490406,0.0160925
10278.5,0.0490428,0.0160934
10279.3,0.049045,0.0160943
10280.1,0.0490473,0.0160953
10280.8,0.0490495,0.0160962
10281.6,0.0490517,0.0160971
10282.4,0.0490539,0.016098
10283.2,0.0490561,0.0160989
10284,0.0490583,0.0160999
10284.7,0.0490605,0.0161008
10285.5,0.0490627,0.0161017
